"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Sul"	"decay_Sul"	"LnPrior"	"LnData"	"LnPosterior"
4996050	0.0221582	0.0161042	0.0140679	1.00354	130493	107141	9.90938	7.96902	0.148775	-15.83544	-12890.49	-12906.33
4996051	0.0244434	0.0162459	0.0140679	1.00332	130493	107141	9.90938	7.96902	0.148775	-14.20062	-12889.54	-12903.74
4996052	0.0244434	0.0162459	0.0140679	1.00332	130590	107185	9.90938	7.96902	0.148775	-13.29761	-12889.62	-12902.91
4996053	0.0244434	0.0162459	0.0140679	1.00332	130544	107185	9.90938	7.96902	0.148681	-13.80687	-12888.78	-12902.58
4996054	0.0244434	0.0161719	0.0140679	1.00332	130544	107185	9.90938	7.96902	0.148681	-13.77465	-12888.89	-12902.66
4996055	0.0244434	0.0161719	0.0140679	1.00337	130488	107185	9.99581	7.96902	0.147664	-12.95112	-12889.81	-12902.76
4996056	0.0244434	0.0161719	0.0139931	1.00333	130488	107185	9.99581	7.96902	0.147664	-12.82997	-12891.45	-12904.28
4996057	0.0222654	0.0161719	0.0139931	1.00333	130445	107185	9.92807	7.96902	0.147664	-14.61875	-12891.33	-12905.95
4996058	0.0222654	0.0161719	0.0139931	1.00333	130474	107185	9.89686	7.96902	0.147664	-15.83322	-12891.56	-12907.4
4996059	0.0222654	0.0161719	0.0138429	1.0036	130497	107185	9.9658	8.17282	0.147664	-17.08297	-12893.17	-12910.26
4996060	0.0222654	0.0161719	0.0138429	1.00356	130497	107185	9.9658	8.17282	0.147664	-15.27661	-12891.2	-12906.48
4996061	0.0222654	0.0161719	0.0138429	1.00354	130497	107185	9.91167	8.17282	0.148362	-15.98333	-12888.93	-12904.91
4996062	0.0219775	0.0161719	0.0138429	1.0035	130599	107185	9.91167	8.09997	0.148362	-16.15036	-12889.22	-12905.37
4996063	0.0219775	0.0161719	0.0138429	1.00364	130596	107185	9.82435	8.09997	0.148362	-16.40918	-12893.47	-12909.88
4996064	0.0232823	0.0161719	0.0138429	1.00364	130342	107185	9.82435	8.60678	0.148362	-18.14493	-12892.88	-12911.02
4996065	0.0232823	0.0160989	0.0138429	1.00364	130457	107185	9.92888	8.60678	0.148688	-15.74995	-12888.54	-12904.29
4996066	0.0232823	0.0162389	0.0136645	1.00346	130328	107185	9.92888	9.90822	0.148862	-18.53028	-12889.87	-12908.4
4996067	0.0232823	0.0162389	0.0137821	1.00325	130362	107185	9.97852	9.90822	0.148862	-18.83234	-12890.32	-12909.15
4996068	0.0232823	0.0162389	0.0137821	1.00313	130225	107192	9.97852	9.43057	0.148862	-20.90222	-12890.12	-12911.02
4996069	0.0232823	0.0162031	0.0137821	1.00313	130226	107192	9.96864	8.22002	0.148862	-17.4042	-12890.22	-12907.62
4996070	0.0232823	0.0163109	0.0137821	1.00313	130547	107192	9.96864	7.63323	0.148706	-12.08674	-12894.81	-12906.9
4996071	0.021955	0.0164567	0.0137821	1.00313	130551	107200	9.96864	7.63323	0.148049	-12.23762	-12893.82	-12906.06
4996072	0.021955	0.0164362	0.0138092	1.00313	130635	107077	9.99434	7.36161	0.148049	-11.73487	-12895.99	-12907.73
4996073	0.021955	0.0164362	0.0138092	1.00313	130390	107212	9.99434	7.04362	0.148049	-13.10944	-12895.76	-12908.87
4996074	0.0232092	0.0164362	0.0138092	1.00313	130390	107149	9.99434	7.04362	0.148049	-12.15527	-12891.68	-12903.84
4996075	0.0232092	0.0164362	0.0138614	1.00313	130390	107119	9.99434	7.04362	0.148049	-11.89024	-12891.15	-12903.04
4996076	0.0232092	0.0164362	0.0138614	1.00313	130444	107190	9.99434	7.04362	0.148049	-12.00259	-12890.19	-12902.19
4996077	0.0232092	0.0164362	0.0137822	1.00302	130444	107190	9.99434	7.04362	0.148049	-11.35211	-12892.21	-12903.56
4996078	0.0232092	0.0164362	0.0137955	1.00302	130444	107190	9.99434	7.04362	0.148591	-11.37636	-12890.33	-12901.71
4996079	0.0232092	0.01657	0.0136217	1.00302	130444	107119	9.99434	7.04362	0.148591	-10.60049	-12892.28	-12902.88
4996080	0.0232092	0.01657	0.0137242	1.00302	130444	107119	9.99434	7.04362	0.148591	-10.92635	-12891.57	-12902.49
4996081	0.0232092	0.01657	0.0137242	1.00296	130444	107119	9.99434	7.04362	0.148591	-10.63906	-12891.82	-12902.46
4996082	0.0232092	0.0165595	0.0137242	1.00296	130444	107119	9.99434	7.04362	0.148591	-10.64217	-12893.31	-12903.95
4996083	0.0232092	0.0166085	0.0137242	1.00296	130444	107322	9.99434	7.04362	0.148008	-14.45648	-12891.94	-12906.4
4996084	0.0244377	0.0166085	0.0137535	1.00296	130447	107322	9.99434	10.4831	0.148008	-17.18066	-12889.34	-12906.52
4996085	0.0244377	0.0165054	0.0137535	1.00306	130447	107151	9.99434	9.62456	0.148766	-13.17349	-12890.85	-12904.02
4996086	0.0244377	0.0164115	0.013952	1.00299	130447	107151	9.99434	9.62456	0.148766	-12.83545	-12889.25	-12902.08
4996087	0.0244377	0.0165063	0.0137959	1.00299	130376	107120	9.99434	10.5139	0.148981	-15.36117	-12889.2	-12904.56
4996088	0.0244377	0.0164832	0.0137959	1.00313	130414	107120	9.99434	7.7257	0.148981	-13.89821	-12889.88	-12903.77
4996089	0.0244377	0.016545	0.0137959	1.00313	130610	107120	9.99434	7.7257	0.148981	-13.72199	-12891.24	-12904.96
4996090	0.0244377	0.0164572	0.0137959	1.0031	130610	107120	9.99434	7.82502	0.148981	-13.27969	-12891.78	-12905.06
4996091	0.0231087	0.0164572	0.0137959	1.00324	130610	107044	9.99434	7.82502	0.147827	-14.25474	-12892.07	-12906.32
4996092	0.0231087	0.0164572	0.0137575	1.00331	130610	106953	9.99434	7.82502	0.147827	-13.87252	-12894.99	-12908.86
4996093	0.0231087	0.0164572	0.0139162	1.00331	130500	106953	9.99434	7.82502	0.147929	-12.60438	-12895.14	-12907.75
4996094	0.0238135	0.0164572	0.0139162	1.00331	130500	106953	9.99434	7.82502	0.147929	-14.1177	-12892.45	-12906.56
4996095	0.0238135	0.0164572	0.0139162	1.00329	130500	107101	9.99434	7.82502	0.14831	-13.28142	-12891.5	-12904.79
4996096	0.0238135	0.0163204	0.0139162	1.00329	130436	107101	9.99434	7.82502	0.148082	-13.95259	-12889.14	-12903.09
4996097	0.0238135	0.0163666	0.0139162	1.00329	130562	107101	9.99434	8.7077	0.148716	-14.20498	-12889.15	-12903.35
4996098	0.0238135	0.0163666	0.0139162	1.00334	130562	107052	9.76156	8.7077	0.148079	-12.24191	-12891.53	-12903.77
4996099	0.0241366	0.0163666	0.0139162	1.00334	130504	107052	9.76156	8.7077	0.148079	-13.4206	-12890.67	-12904.09
4996100	0.0241366	0.0163664	0.0139162	1.00334	130504	107094	9.76156	10.4469	0.148079	-15.65138	-12889.14	-12904.79
4996101	0.0241366	0.0163664	0.0139162	1.00334	130504	106959	9.76156	10.4469	0.148079	-15.72688	-12892.17	-12907.9
4996102	0.0241366	0.0164464	0.0139162	1.00334	130512	106959	9.86172	8.44865	0.148079	-14.93878	-12892.13	-12907.07
4996103	0.0241366	0.0164697	0.0139162	1.00334	130512	106959	9.89819	8.44865	0.148314	-13.68456	-12891.41	-12905.09
4996104	0.02368	0.0164389	0.0139162	1.00334	130548	106959	9.88503	8.44865	0.148314	-13.80449	-12892.47	-12906.28
4996105	0.02368	0.0164389	0.0139162	1.00334	130548	107193	9.88503	9.10318	0.148314	-15.37582	-12891.17	-12906.55
4996106	0.02368	0.0164389	0.0139162	1.003	130548	107322	9.88503	8.83013	0.148314	-16.78829	-12890.48	-12907.27
4996107	0.02368	0.0163614	0.0139162	1.00288	130429	107322	9.97218	9.03915	0.148314	-16.60692	-12891.28	-12907.89
4996108	0.02368	0.0163614	0.0139162	1.00288	130443	107322	9.97218	9.03915	0.148314	-16.56441	-12890.83	-12907.39
4996109	0.02368	0.0163614	0.0139799	1.00288	130443	107293	9.93724	9.03915	0.148667	-15.25523	-12890.52	-12905.78
4996110	0.0242296	0.0163614	0.0139799	1.00291	130384	107298	9.93724	10.8539	0.148667	-18.00111	-12889.58	-12907.58
4996111	0.0242296	0.0163614	0.0139799	1.00291	130505	107298	9.93724	10.8539	0.148667	-17.12785	-12890.56	-12907.69
4996112	0.0242296	0.0163945	0.0139799	1.00291	130505	107089	9.93724	11.3142	0.148909	-14.78928	-12894.2	-12908.99
4996113	0.0242296	0.0163945	0.0139839	1.00291	130458	107089	9.93724	10.0153	0.148164	-12.90561	-12895.55	-12908.46
4996114	0.0242296	0.0163945	0.0139839	1.00291	130473	107371	9.93724	9.7604	0.148164	-18.69506	-12893.03	-12911.72
4996115	0.0242296	0.0163945	0.0137831	1.00322	130459	107174	9.84466	9.7604	0.148236	-14.33248	-12891.1	-12905.43
4996116	0.0228598	0.0164624	0.0137348	1.00322	130459	107179	9.85684	9.80576	0.148236	-14.29631	-12890.91	-12905.21
4996117	0.0228598	0.0164624	0.0137851	1.00311	130459	107179	9.85684	9.80576	0.148236	-13.96595	-12896.85	-12910.82
4996118	0.0228598	0.0164624	0.0137851	1.00311	130458	107179	9.85684	9.80576	0.148236	-14.31096	-12896.84	-12911.15
4996119	0.0228598	0.0165252	0.0137851	1.00311	130458	107158	9.85684	9.80576	0.148236	-14.86106	-12892.22	-12907.08
4996120	0.0228598	0.0164527	0.0137851	1.00311	130458	107158	9.72414	8.42081	0.148236	-13.23977	-12892.86	-12906.1
4996121	0.0229941	0.016498	0.0137851	1.00311	130355	107158	9.72414	8.42081	0.148291	-14.92336	-12894.18	-12909.1
4996122	0.0229941	0.016498	0.0137851	1.00311	130355	107032	9.6386	8.55557	0.148291	-14.1531	-12895.18	-12909.33
4996123	0.0229941	0.0164661	0.0137851	1.00311	130355	107176	9.6386	8.55557	0.148291	-15.1963	-12893.71	-12908.91
4996124	0.0241225	0.0164661	0.0137851	1.00311	130282	107176	9.87613	8.55557	0.148291	-16.67182	-12889.62	-12906.29
4996125	0.0241225	0.0163621	0.0137851	1.00311	130228	107202	9.87613	8.55557	0.148291	-19.84557	-12887.61	-12907.45
4996126	0.0241225	0.0164053	0.0137851	1.00308	130579	107202	9.87613	8.55557	0.148229	-15.84495	-12892.7	-12908.55
4996127	0.023941	0.0164053	0.0137944	1.00308	130579	107202	9.87613	7.39242	0.149035	-14.99651	-12893.29	-12908.29
4996128	0.023941	0.0164281	0.0137944	1.00319	130579	107202	9.87613	7.39242	0.148635	-12.3081	-12892.3	-12904.61
4996129	0.023941	0.0164281	0.0137944	1.00319	130502	107152	9.87613	7.39242	0.148092	-11.26744	-12892.92	-12904.19
4996130	0.023941	0.0164281	0.0137944	1.00319	130480	107152	9.94503	7.39242	0.148092	-11.51335	-12890.67	-12902.19
4996131	0.023941	0.0164281	0.0137944	1.00319	130356	107152	9.96014	8.13471	0.148092	-16.13255	-12889.86	-12906
4996132	0.023941	0.0164281	0.0137944	1.00319	130525	107156	9.96014	8.13471	0.14813	-15.58866	-12890.73	-12906.32
4996133	0.023941	0.0165103	0.0138272	1.00319	130525	106994	9.96374	8.45133	0.14813	-15.17578	-12891.61	-12906.79
4996134	0.023941	0.0165934	0.0138272	1.00319	130474	107129	9.98454	8.45133	0.14813	-15.57198	-12890.5	-12906.07
4996135	0.023941	0.0165133	0.0138272	1.00319	130421	107129	9.92037	7.04869	0.148316	-14.94513	-12891.88	-12906.82
4996136	0.023941	0.0165133	0.0138272	1.00319	130502	107129	9.92037	7.04869	0.148316	-14.50581	-12891.1	-12905.61
4996137	0.0240862	0.0164799	0.0138272	1.00319	130504	107129	9.92037	7.04869	0.148316	-13.93416	-12891.75	-12905.69
4996138	0.0240862	0.0164799	0.0138272	1.00319	130606	107279	9.92037	7.04869	0.148316	-17.985	-12891.64	-12909.62
4996139	0.0216976	0.0163837	0.0138272	1.00295	130522	107279	9.92037	7.04869	0.148316	-15.7028	-12893.67	-12909.37
4996140	0.0225795	0.0164428	0.0139971	1.00295	130571	107279	9.87171	8.37998	0.148157	-16.15781	-12889.57	-12905.72
4996141	0.0225795	0.0164428	0.0139971	1.00295	130395	107279	9.85869	9.44496	0.148157	-17.59648	-12890.05	-12907.65
4996142	0.0238599	0.0164428	0.0139971	1.00295	130395	107279	9.85869	9.44496	0.148157	-17.60014	-12890.73	-12908.33
4996143	0.0238599	0.01636	0.0142365	1.00295	130572	107253	9.80062	10.4201	0.148157	-18.06341	-12891.03	-12909.09
4996144	0.0238599	0.01636	0.0142365	1.00295	130581	107253	9.82039	10.4201	0.148157	-18.13207	-12889.16	-12907.29
4996145	0.0238599	0.0164097	0.0142365	1.00295	130581	107243	9.88116	10.4201	0.148157	-16.50987	-12888.81	-12905.32
4996146	0.022467	0.0162972	0.0142399	1.00302	130581	107243	9.9056	8.36502	0.148157	-13.67352	-12891.42	-12905.09
4996147	0.022467	0.0162557	0.0142399	1.00294	130581	107243	9.9056	8.75109	0.148157	-14.61517	-12890.92	-12905.54
4996148	0.022467	0.0161879	0.0142399	1.00294	130581	107243	9.9056	8.75109	0.148157	-13.4618	-12891.68	-12905.15
4996149	0.0218465	0.0163093	0.0142168	1.00294	130517	107217	9.9056	8.75109	0.147975	-12.69767	-12894.03	-12906.73
4996150	0.0223003	0.0163483	0.0142168	1.003	130517	107217	9.9056	8.75109	0.147975	-12.98221	-12891.59	-12904.57
4996151	0.0223003	0.0163353	0.0142168	1.003	130573	107217	9.9056	10.5977	0.147954	-14.83779	-12891.32	-12906.16
4996152	0.0223003	0.0163353	0.0142168	1.003	130605	107297	9.9056	10.1218	0.147954	-16.40477	-12890.88	-12907.29
4996153	0.0223003	0.0162881	0.0142168	1.003	130558	107105	9.9056	7.89386	0.147865	-10.98732	-12894	-12904.99
4996154	0.0219215	0.0162881	0.0142168	1.003	130558	106996	9.9056	7.89386	0.147865	-11.74152	-12897.49	-12909.23
4996155	0.0219215	0.0162881	0.0142168	1.003	130522	106996	9.87488	7.89386	0.147865	-10.48215	-12895.18	-12905.66
4996156	0.0219215	0.0162881	0.0142168	1.00304	130318	106996	9.85593	7.89386	0.147865	-12.54534	-12892.34	-12904.89
4996157	0.0219215	0.0163186	0.0142168	1.00311	130318	106990	9.74388	7.89386	0.147865	-12.84639	-12895.17	-12908.02
4996158	0.0239743	0.0163186	0.0142168	1.00311	130318	106990	9.74388	8.68938	0.147865	-13.43285	-12892.22	-12905.65
4996159	0.0239743	0.0162854	0.0142168	1.00311	130368	107096	9.74388	8.23009	0.147865	-12.29919	-12892.88	-12905.18
4996160	0.0227224	0.0162854	0.01413	1.00311	130368	107096	9.74388	8.90787	0.148214	-13.23114	-12891.99	-12905.22
4996161	0.0227224	0.0162854	0.01413	1.00311	130368	107096	9.62133	8.90787	0.148214	-13.63405	-12893.61	-12907.24
4996162	0.0227224	0.0162854	0.01413	1.00297	130328	107195	9.61091	8.90787	0.148214	-15.024	-12893.29	-12908.32
4996163	0.0227224	0.0162706	0.01413	1.00297	130474	107195	9.8302	8.90787	0.148214	-14.15182	-12892.26	-12906.42
4996164	0.0227224	0.0162706	0.01413	1.00297	130474	107195	9.91208	10.5364	0.148782	-15.30888	-12892.34	-12907.65
4996165	0.0227224	0.0163082	0.01413	1.00299	130538	107195	9.91782	12.0188	0.148782	-16.25365	-12893.12	-12909.37
4996166	0.0239661	0.0163082	0.01413	1.00299	130538	107195	9.91782	13.0677	0.148212	-18.11172	-12890.24	-12908.35
4996167	0.0239661	0.0163434	0.01413	1.00299	130538	107195	9.91782	13.473	0.148212	-18.41055	-12890.04	-12908.45
4996168	0.0239661	0.0163908	0.01413	1.00299	130501	107195	9.98135	14.1368	0.147746	-19.06146	-12891.14	-12910.2
4996169	0.0239661	0.0164368	0.01413	1.00299	130428	107195	9.98135	14.1218	0.147746	-18.38114	-12890.32	-12908.7
4996170	0.0239661	0.0164468	0.01413	1.00287	130428	107195	9.92561	13.9369	0.147746	-18.01274	-12890.93	-12908.94
4996171	0.0239661	0.0164468	0.01413	1.00321	130428	107195	9.92561	13.9799	0.147448	-19.01813	-12891.94	-12910.96
4996172	0.0244311	0.0163084	0.01413	1.00316	130428	107295	9.92561	11.7602	0.148499	-18.35183	-12888.79	-12907.14
4996173	0.0244311	0.0162939	0.01413	1.00316	130428	107019	9.96129	11.7715	0.148547	-14.93956	-12893.95	-12908.89
4996174	0.0244311	0.016255	0.01413	1.00316	130428	107177	9.96129	12.8162	0.148547	-17.12167	-12892.44	-12909.57
4996175	0.0244311	0.016255	0.01413	1.00316	130427	107177	9.96129	12.7967	0.148547	-17.26442	-12892.37	-12909.63
4996176	0.0244311	0.0162453	0.0141952	1.00316	130427	107116	9.96129	13.2548	0.148547	-16.97033	-12893.48	-12910.45
4996177	0.0242326	0.0162453	0.0141898	1.00316	130427	106983	9.96129	11.2509	0.148547	-15.04156	-12895.18	-12910.22
4996178	0.0242326	0.0162453	0.0141898	1.00316	130427	106984	9.94901	10.0136	0.148547	-13.74354	-12894.91	-12908.66
4996179	0.0242326	0.0162619	0.0141898	1.00316	130427	106984	9.94901	9.96425	0.148547	-13.60837	-12893.2	-12906.81
4996180	0.0242326	0.0163792	0.0141898	1.00316	130427	106976	9.90233	9.96425	0.14833	-13.35913	-12893.04	-12906.4
4996181	0.0222045	0.0163792	0.0141898	1.00316	130615	106976	9.99835	9.96425	0.14833	-13.44608	-12894.59	-12908.04
4996182	0.0234943	0.0163792	0.0141898	1.00316	130562	106972	9.99835	10.1554	0.148046	-14.36868	-12893.91	-12908.28
4996183	0.0228728	0.0163792	0.0141898	1.00316	130562	106972	9.99835	8.80853	0.148046	-13.51652	-12893.99	-12907.5
4996184	0.0228728	0.0163115	0.0141898	1.00316	130562	107172	9.99835	10.1094	0.148046	-15.1572	-12892.17	-12907.33
4996185	0.0228728	0.0163115	0.0143185	1.00316	130562	106994	9.99835	10.1094	0.148046	-14.70162	-12890.24	-12904.94
4996186	0.0234193	0.0163115	0.0143185	1.00322	130569	106994	9.99835	10.1094	0.147956	-13.76999	-12890.24	-12904.01
4996187	0.0234193	0.016358	0.0143185	1.00327	130569	106994	9.96731	8.59845	0.147956	-12.79474	-12892.97	-12905.77
4996188	0.0234193	0.016358	0.0143185	1.00327	130448	106994	9.96731	9.04397	0.147956	-12.53716	-12892.58	-12905.12
4996189	0.0234193	0.0162877	0.0141744	1.0033	130448	107082	9.96731	9.04397	0.147956	-14.33124	-12888.99	-12903.33
4996190	0.0234193	0.0162877	0.0141744	1.0033	130218	107082	9.96731	11.5198	0.147956	-20.76014	-12890.17	-12910.93
4996191	0.0251213	0.0162877	0.014194	1.0033	130218	107071	9.96731	10.4522	0.147956	-20.0233	-12888.02	-12908.05
4996192	0.0251213	0.0162877	0.014194	1.0033	130397	106933	9.8165	8.9623	0.147956	-13.87032	-12891.41	-12905.28
4996193	0.0251213	0.0162877	0.0142918	1.0033	130571	106920	9.95464	8.9623	0.147629	-13.38602	-12891.86	-12905.24
4996194	0.0251213	0.0162877	0.0142918	1.0033	130571	106930	9.95464	8.9154	0.148323	-13.16165	-12891.41	-12904.57
4996195	0.0251213	0.0162877	0.0142918	1.0033	130571	106930	9.93187	8.65073	0.148323	-13.34811	-12892.91	-12906.25
4996196	0.0240707	0.0162877	0.0142918	1.0033	130571	106930	9.68792	8.65073	0.148323	-13.22777	-12896.39	-12909.62
4996197	0.0247456	0.0162877	0.0142918	1.0033	130436	106930	9.68792	7.76214	0.148323	-12.60674	-12895.53	-12908.13
4996198	0.0247456	0.0162877	0.0142918	1.0033	130550	107109	9.60599	9.39186	0.148323	-13.58723	-12896.71	-12910.3
4996199	0.0247456	0.0162916	0.0142918	1.0033	130550	107109	9.60599	10.4026	0.148323	-14.6805	-12895.89	-12910.57
4996200	0.0245227	0.0162413	0.0143377	1.0033	130550	107109	9.61357	10.4026	0.148057	-15.04884	-12894.76	-12909.81
4996201	0.0237708	0.0161013	0.0143377	1.00364	130550	106953	9.61357	9.75909	0.148057	-15.6286	-12895.43	-12911.06
4996202	0.0237708	0.0161013	0.0143377	1.00366	130550	106945	9.64071	9.75909	0.148057	-15.62574	-12894.97	-12910.6
4996203	0.0237708	0.0160996	0.0143377	1.00348	130550	106945	9.64071	9.75909	0.148057	-13.88693	-12894.83	-12908.72
4996204	0.0237708	0.016136	0.0143377	1.00348	130550	106945	9.64071	9.75909	0.148057	-13.61875	-12895.72	-12909.34
4996205	0.0237708	0.0161415	0.0143377	1.00352	130550	106939	9.63781	9.75909	0.147716	-13.83074	-12894.27	-12908.1
4996206	0.0237708	0.0161415	0.0142983	1.00352	130649	106936	9.88311	8.03556	0.147716	-13.46396	-12894.18	-12907.64
4996207	0.0237708	0.0161086	0.0141967	1.00364	130649	106935	9.82958	8.03556	0.148145	-13.79003	-12891.97	-12905.76
4996208	0.0237708	0.0161086	0.0141412	1.00364	130602	106935	9.82994	8.03556	0.148145	-14.1354	-12891.3	-12905.44
4996209	0.0237708	0.0161013	0.0141412	1.00364	130602	106935	9.89326	8.03556	0.14798	-15.92347	-12891.13	-12907.05
4996210	0.0237708	0.0161013	0.0141412	1.0037	130602	106935	9.89326	8.03556	0.148338	-17.17614	-12891.54	-12908.71
4996211	0.0237708	0.0161223	0.0141412	1.0037	130462	106985	9.89326	8.03556	0.148166	-16.00849	-12891.34	-12907.35
4996212	0.0237708	0.0159369	0.0141412	1.0038	130462	106985	9.89326	8.03556	0.148166	-15.68735	-12890.65	-12906.34
4996213	0.0237708	0.0159369	0.0141412	1.0038	130462	107099	9.96439	9.68201	0.148166	-17.01979	-12889.19	-12906.21
4996214	0.0237708	0.0158818	0.0141412	1.0038	130325	107084	9.96439	9.68201	0.148166	-19.4364	-12888.94	-12908.37
4996215	0.0237708	0.0157695	0.0141412	1.0038	130445	107084	9.96439	8.59705	0.149079	-17.07248	-12888.64	-12905.71
4996216	0.0237708	0.0157695	0.0139928	1.0038	130445	107084	9.96439	8.95186	0.149079	-17.31621	-12891.07	-12908.38
4996217	0.0237708	0.015806	0.0139928	1.0038	130445	107084	9.96439	8.95186	0.149011	-14.66992	-12889.43	-12904.1
4996218	0.0237708	0.015806	0.0139928	1.00396	130445	107084	9.96439	8.95186	0.149011	-15.43905	-12887.86	-12903.3
4996219	0.0237708	0.015806	0.0139928	1.00396	130445	107084	9.9725	8.95186	0.149011	-15.25929	-12889.04	-12904.3
4996220	0.0232595	0.0158865	0.0139928	1.00376	130445	107084	9.9725	8.95186	0.149011	-14.55579	-12887.74	-12902.3
4996221	0.0232595	0.0158865	0.0139928	1.00364	130470	107084	9.9725	8.95186	0.149011	-13.95058	-12888	-12901.95
4996222	0.0232595	0.0158865	0.0139928	1.00352	130489	107084	9.93597	8.95186	0.149011	-13.31423	-12892.14	-12905.45
4996223	0.0232524	0.0159198	0.0140683	1.00352	130566	107084	9.93597	8.34472	0.149108	-13.17782	-12892.67	-12905.85
4996224	0.0232524	0.0159198	0.0140016	1.00352	130566	107084	9.9916	8.34472	0.149108	-13.07722	-12890.98	-12904.06
4996225	0.0232524	0.0159198	0.0140355	1.00352	130566	107084	9.9916	8.34472	0.148705	-13.07847	-12892.11	-12905.18
4996226	0.0232524	0.0159198	0.0142324	1.00352	130437	107084	9.92133	8.34472	0.148705	-13.02968	-12891.88	-12904.91
4996227	0.0247788	0.0159396	0.0142324	1.00352	130365	107032	9.92133	9.46789	0.148705	-14.83567	-12890.3	-12905.14
4996228	0.0247788	0.0159396	0.0143116	1.00346	130365	107032	9.92133	9.46789	0.148588	-15.33666	-12893.56	-12908.9
4996229	0.0247788	0.0159396	0.0143116	1.00346	130365	107032	9.99243	9.46789	0.149121	-15.88858	-12893.45	-12909.33
4996230	0.0247788	0.0159935	0.0140432	1.00365	130365	107092	9.94249	9.46789	0.149121	-16.55579	-12890.99	-12907.55
4996231	0.0247788	0.0159935	0.0140432	1.00365	130524	107092	9.94249	9.46305	0.148359	-15.32857	-12891.99	-12907.32
4996232	0.0247788	0.0159935	0.0140432	1.00365	130365	107060	9.94249	8.27037	0.148415	-14.52998	-12891.79	-12906.32
4996233	0.0247788	0.0159935	0.0140432	1.00356	130414	107060	9.86688	7.56645	0.148415	-12.99594	-12896.08	-12909.07
